"","Issue","State","ZIP_code","Count","Latitude","Longitude"
"13079","Loan servicing，payments，escrow account","CA",92009,17,33.0972,-117.2442
"13080","Loan servicing，payments，escrow account","CA",92008,5,33.1497,-117.3229
"13081","Loan servicing，payments，escrow account","CA",92007,2,33.0216,-117.2746
"13082","Loan servicing，payments，escrow account","CA",92004,1,33.1938,-116.2797
"13083","Loan servicing，payments，escrow account","CA",92003,4,33.2871,-117.2061
"13084","Loan servicing，payments，escrow account","CA",91979,1,32.7311,-116.9718
"13085","Loan servicing，payments，escrow account","CA",91978,3,32.7071,-116.9209
"13086","Loan servicing，payments，escrow account","CA",91977,11,32.7217,-116.9976
"13087","Loan servicing，payments，escrow account","CA",91962,1,32.8336,-116.4536
"13088","Loan servicing，payments，escrow account","CA",91950,7,32.67,-117.0928
"13089","Loan servicing，payments，escrow account","CA",91945,11,32.7313,-117.0325
"13090","Loan servicing，payments，escrow account","CA",91942,10,32.7747,-117.0295
"13091","Loan servicing，payments，escrow account","CA",91941,12,32.7592,-116.994
"13092","Loan servicing，payments，escrow account","CA",91935,4,32.7077,-116.806
"13093","Loan servicing，payments，escrow account","CA",91915,10,32.6316,-116.9354
"13094","Loan servicing，payments，escrow account","CA",91914,9,32.6651,-116.9555
"13095","Loan servicing，payments，escrow account","CA",91913,5,32.6206,-116.9933
"13096","Loan servicing，payments，escrow account","CA",91911,7,32.6053,-117.0456
"13097","Loan servicing，payments，escrow account","CA",91910,7,32.6365,-117.0526
"13098","Loan servicing，payments，escrow account","CA",91906,3,32.7013,-116.5813
"13099","Loan servicing，payments，escrow account","CA",91905,2,32.708,-116.2888
"13100","Loan servicing，payments，escrow account","CA",91903,1,32.8352,-116.7691
"13101","Loan servicing，payments，escrow account","CA",91902,4,32.6804,-117.0098
"13102","Loan servicing，payments，escrow account","CA",91901,7,32.8476,-116.738
"13103","Loan servicing，payments，escrow account","CA",91803,2,34.0768,-118.1422
"13104","Loan servicing，payments，escrow account","CA",91801,4,34.0898,-118.1277
"13105","Loan servicing，payments，escrow account","CA",91792,5,34.0208,-117.9009
"13106","Loan servicing，payments，escrow account","CA",91791,15,34.0574,-117.8938
"13107","Loan servicing，payments，escrow account","CA",91790,12,34.0722,-117.9359
"13108","Loan servicing，payments，escrow account","CA",91789,4,34.008,-117.85
"13109","Loan servicing，payments，escrow account","CA",91786,13,34.1051,-117.6645
"13110","Loan servicing，payments，escrow account","CA",91784,12,34.1476,-117.6601
"13111","Loan servicing，payments，escrow account","CA",91780,3,34.1033,-118.0498
"13112","Loan servicing，payments，escrow account","CA",91778,1,34.1023,-118.0996
"13113","Loan servicing，payments，escrow account","CA",91776,1,34.0814,-118.0979
"13114","Loan servicing，payments，escrow account","CA",91775,4,34.1178,-118.0803
"13115","Loan servicing，payments，escrow account","CA",91773,10,34.1516,-117.7922
"13116","Loan servicing，payments，escrow account","CA",91770,9,34.0671,-118.0889
"13117","Loan servicing，payments，escrow account","CA",91767,8,34.083,-117.7408
"13118","Loan servicing，payments，escrow account","CA",91766,20,34.0377,-117.76
"13119","Loan servicing，payments，escrow account","CA",91765,13,33.9983,-117.8135
"13120","Loan servicing，payments，escrow account","CA",91764,16,34.08,-117.6262
"13121","Loan servicing，payments，escrow account","CA",91763,3,34.0698,-117.6981
"13122","Loan servicing，payments，escrow account","CA",91762,11,33.9892,-117.5827
"13123","Loan servicing，payments，escrow account","CA",91761,11,34.0276,-117.6045
"13124","Loan servicing，payments，escrow account","CA",91755,1,34.0492,-118.1177
"13125","Loan servicing，payments，escrow account","CA",91754,2,34.0552,-118.1471
"13126","Loan servicing，payments，escrow account","CA",91752,11,33.9967,-117.5321
"13127","Loan servicing，payments，escrow account","CA",91750,11,34.1314,-117.7659
"13128","Loan servicing，payments，escrow account","CA",91748,6,33.9765,-117.9013
"13129","Loan servicing，payments，escrow account","CA",91746,3,34.042,-117.9932
"13130","Loan servicing，payments，escrow account","CA",91745,13,34.0036,-117.9717
"13131","Loan servicing，payments，escrow account","CA",91744,7,34.0297,-117.9418
"13132","Loan servicing，payments，escrow account","CA",91741,9,34.1823,-117.8498
"13133","Loan servicing，payments，escrow account","CA",91740,6,34.1222,-117.8506
"13134","Loan servicing，payments，escrow account","CA",91739,13,34.1289,-117.5253
"13135","Loan servicing，payments，escrow account","CA",91737,8,34.1674,-117.5838
"13136","Loan servicing，payments，escrow account","CA",91733,3,34.0447,-118.0492
"13137","Loan servicing，payments，escrow account","CA",91732,2,34.074,-118.0128
"13138","Loan servicing，payments，escrow account","CA",91731,1,34.0809,-118.0403
"13139","Loan servicing，payments，escrow account","CA",91730,22,34.1061,-117.5872
"13140","Loan servicing，payments，escrow account","CA",91729,3,34.099,-117.564
"13141","Loan servicing，payments，escrow account","CA",91724,6,34.0795,-117.858
"13142","Loan servicing，payments，escrow account","CA",91723,5,34.0839,-117.8868
"13143","Loan servicing，payments，escrow account","CA",91722,5,34.0978,-117.9019
"13144","Loan servicing，payments，escrow account","CA",91716,1,34.0234,-117.9566
"13145","Loan servicing，payments，escrow account","CA",91711,17,34.1923,-117.7031
"13146","Loan servicing，payments，escrow account","CA",91710,18,34.008,-117.6906
"13147","Loan servicing，payments，escrow account","CA",91709,17,33.9485,-117.7272
"13148","Loan servicing，payments，escrow account","CA",91706,5,34.0972,-117.9609
"13149","Loan servicing，payments，escrow account","CA",91702,7,34.2328,-117.9081
"13150","Loan servicing，payments，escrow account","CA",91701,11,34.1893,-117.6322
"13151","Loan servicing，payments，escrow account","CA",91610,2,34.1523,-118.3504
"13152","Loan servicing，payments，escrow account","CA",91607,3,34.1613,-118.4004
"13153","Loan servicing，payments，escrow account","CA",91606,6,34.1897,-118.3903
"13154","Loan servicing，payments，escrow account","CA",91605,5,34.2057,-118.4031
"13155","Loan servicing，payments，escrow account","CA",91604,4,34.139,-118.3891
"13156","Loan servicing，payments，escrow account","CA",91602,7,34.1479,-118.363
"13157","Loan servicing，payments，escrow account","CA",91601,4,34.1688,-118.3718
"13158","Loan servicing，payments，escrow account","CA",91506,5,34.1729,-118.325
"13159","Loan servicing，payments，escrow account","CA",91505,15,34.1775,-118.3477
"13160","Loan servicing，payments，escrow account","CA",91504,11,34.2038,-118.3279
"13161","Loan servicing，payments，escrow account","CA",91503,2,34.1803,-118.3093
"13162","Loan servicing，payments，escrow account","CA",91502,4,34.1807,-118.3114
"13163","Loan servicing，payments，escrow account","CA",91501,4,34.1995,-118.2934
"13164","Loan servicing，payments，escrow account","CA",91436,5,34.1585,-118.4878
"13165","Loan servicing，payments，escrow account","CA",91426,1,34.1602,-118.5011
"13166","Loan servicing，payments，escrow account","CA",91423,7,34.1496,-118.4333
"13167","Loan servicing，payments，escrow account","CA",91416,1,34.1761,-118.5183
"13168","Loan servicing，payments，escrow account","CA",91413,3,34.1648,-118.4584
"13169","Loan servicing，payments，escrow account","CA",91411,3,34.1806,-118.4598
"13170","Loan servicing，payments，escrow account","CA",91409,1,34.2011,-118.475
"13171","Loan servicing，payments，escrow account","CA",91406,16,34.1957,-118.4929
"13172","Loan servicing，payments，escrow account","CA",91405,6,34.203,-118.4466
"13173","Loan servicing，payments，escrow account","CA",91403,11,34.146,-118.4602
"13174","Loan servicing，payments，escrow account","CA",91402,4,34.2315,-118.448
"13175","Loan servicing，payments，escrow account","CA",91401,11,34.1739,-118.4312
"13176","Loan servicing，payments，escrow account","CA",91390,6,34.5403,-118.3971
"13177","Loan servicing，payments，escrow account","CA",91387,14,34.4271,-118.422
"13178","Loan servicing，payments，escrow account","CA",91384,8,34.551,-118.6471
"13179","Loan servicing，payments，escrow account","CA",91381,6,34.3638,-118.6149
"13180","Loan servicing，payments，escrow account","CA",91377,6,34.1929,-118.7532
"13181","Loan servicing，payments，escrow account","CA",91376,1,34.147,-118.7539
"13182","Loan servicing，payments，escrow account","CA",91367,20,34.175,-118.6104
"13183","Loan servicing，payments，escrow account","CA",91365,2,34.1696,-118.6089
"13184","Loan servicing，payments，escrow account","CA",91364,20,34.1552,-118.5988
"13185","Loan servicing，payments，escrow account","CA",91362,8,34.1916,-118.823
"13186","Loan servicing，payments，escrow account","CA",91361,10,34.1476,-118.8688
"13187","Loan servicing，payments，escrow account","CA",91360,14,34.2129,-118.8868
"13188","Loan servicing，payments，escrow account","CA",91359,3,34.1664,-118.8326
"13189","Loan servicing，payments，escrow account","CA",91357,3,34.1725,-118.5408
"13190","Loan servicing，payments，escrow account","CA",91356,16,34.1548,-118.5463
"13191","Loan servicing，payments，escrow account","CA",91355,13,34.4196,-118.5672
"13192","Loan servicing，payments，escrow account","CA",91354,16,34.4568,-118.5559
"13193","Loan servicing，payments，escrow account","CA",91352,10,34.2294,-118.3407
"13194","Loan servicing，payments，escrow account","CA",91351,5,34.4369,-118.4643
"13195","Loan servicing，payments，escrow account","CA",91350,17,34.4225,-118.5214
"13196","Loan servicing，payments，escrow account","CA",91346,4,34.2678,-118.4672
"13197","Loan servicing，payments，escrow account","CA",91345,5,34.275,-118.4612
"13198","Loan servicing，payments，escrow account","CA",91344,16,34.2909,-118.5021
"13199","Loan servicing，payments，escrow account","CA",91343,17,34.235,-118.4801
"13200","Loan servicing，payments，escrow account","CA",91342,16,34.312,-118.4106
"13201","Loan servicing，payments，escrow account","CA",91340,2,34.2867,-118.4342
"13202","Loan servicing，payments，escrow account","CA",91337,2,34.2035,-118.5361
"13203","Loan servicing，payments，escrow account","CA",91335,17,34.1994,-118.5404
"13204","Loan servicing，payments，escrow account","CA",91331,12,34.2559,-118.4177
"13205","Loan servicing，payments，escrow account","CA",91327,1,34.2749,-118.5546
"13206","Loan servicing，payments，escrow account","CA",91326,15,34.2848,-118.5595
"13207","Loan servicing，payments，escrow account","CA",91325,12,34.2337,-118.5189
"13208","Loan servicing，payments，escrow account","CA",91324,7,34.2382,-118.5481
"13209","Loan servicing，payments，escrow account","CA",91321,7,34.3653,-118.4587
"13210","Loan servicing，payments，escrow account","CA",91320,17,34.1785,-118.9398
"13211","Loan servicing，payments，escrow account","CA",91316,10,34.1581,-118.5152
"13212","Loan servicing，payments，escrow account","CA",91311,12,34.2798,-118.6121
"13213","Loan servicing，payments，escrow account","CA",91308,2,34.2004,-118.6294
"13214","Loan servicing，payments，escrow account","CA",91307,12,34.2001,-118.6707
"13215","Loan servicing，payments，escrow account","CA",91306,12,34.2137,-118.5754
"13216","Loan servicing，payments，escrow account","CA",91304,22,34.2285,-118.6024
"13217","Loan servicing，payments，escrow account","CA",91303,2,34.1985,-118.6015
"13218","Loan servicing，payments，escrow account","CA",91302,24,34.1116,-118.6956
"13219","Loan servicing，payments，escrow account","CA",91301,7,34.1341,-118.7567
"13220","Loan servicing，payments，escrow account","CA",91214,11,34.239,-118.2457
"13221","Loan servicing，payments，escrow account","CA",91208,3,34.1936,-118.2422
"13222","Loan servicing，payments，escrow account","CA",91207,5,34.1682,-118.243
"13223","Loan servicing，payments，escrow account","CA",91206,6,34.1661,-118.199
"13224","Loan servicing，payments，escrow account","CA",91205,7,34.1349,-118.2439
"13225","Loan servicing，payments，escrow account","CA",91204,2,34.1356,-118.2606
"13226","Loan servicing，payments，escrow account","CA",91203,6,34.15,-118.2644
"13227","Loan servicing，payments，escrow account","CA",91202,6,34.1656,-118.2681
"13228","Loan servicing，payments，escrow account","CA",91201,4,34.1837,-118.2787
"13229","Loan servicing，payments，escrow account","CA",91118,3,34.1265,-118.0919
"13230","Loan servicing，payments，escrow account","CA",91117,1,34.1427,-118.2286
"13231","Loan servicing，payments，escrow account","CA",91109,3,34.1977,-118.1753
"13232","Loan servicing，payments，escrow account","CA",91108,2,34.1207,-118.1107
"13233","Loan servicing，payments，escrow account","CA",91107,9,34.1656,-118.0832
"13234","Loan servicing，payments，escrow account","CA",91106,3,34.1436,-118.122
"13235","Loan servicing，payments，escrow account","CA",91105,5,34.1433,-118.1643
"13236","Loan servicing，payments，escrow account","CA",91104,7,34.168,-118.1222
"13237","Loan servicing，payments，escrow account","CA",91103,4,34.1661,-118.1671
"13238","Loan servicing，payments，escrow account","CA",91101,3,34.1481,-118.1384
"13239","Loan servicing，payments，escrow account","CA",91042,18,34.3099,-118.2275
"13240","Loan servicing，payments，escrow account","CA",91040,9,34.3114,-118.2987
"13241","Loan servicing，payments，escrow account","CA",91030,6,34.1115,-118.1576
"13242","Loan servicing，payments，escrow account","CA",91024,1,34.2066,-118.0398
"13243","Loan servicing，payments，escrow account","CA",91020,3,34.2121,-118.231
"13244","Loan servicing，payments，escrow account","CA",91016,8,34.1702,-117.9817
"13245","Loan servicing，payments，escrow account","CA",91012,1,34.2005,-118.1914
